0.0 -1.0 0.7142857142857142 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.7959183673469385 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.8367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.8775510204081631 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.9183673469387754 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -1.0 1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.9183673469387755 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.8775510204081632 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.8367346938775511 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.7959183673469388 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.7142857142857143 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.6734693877551021 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.6326530612244898 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.5918367346938775 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.5510204081632654 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.5102040816326531 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.4693877551020409 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.4285714285714286 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.3877551020408164 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.34693877551020413 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.30612244897959184 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.26530612244897966 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.22448979591836737 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.1836734693877552 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.1428571428571429 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.10204081632653073 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.061224489795918435 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 -0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.06122448979591821 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.1020408163265305 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.1428571428571428 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.18367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.22448979591836715 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.26530612244897944 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.30612244897959173 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.346938775510204 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.3877551020408163 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.4285714285714284 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.46938775510204067 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.5510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.5918367346938773 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.6326530612244896 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.6734693877551019 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.7142857142857142 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.7959183673469385 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.8367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.8775510204081631 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.9183673469387754 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9591836734693877 1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.9183673469387755 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.8775510204081632 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.8367346938775511 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.7959183673469388 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.7142857142857143 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.6734693877551021 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.6326530612244898 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.5918367346938775 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.5510204081632654 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.5102040816326531 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.4693877551020409 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.4285714285714286 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.3877551020408164 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.34693877551020413 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.30612244897959184 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.26530612244897966 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.22448979591836737 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.1836734693877552 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.1428571428571429 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.10204081632653073 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.061224489795918435 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 -0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.06122448979591821 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.1020408163265305 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.1428571428571428 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.18367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.22448979591836715 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.26530612244897944 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.30612244897959173 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.346938775510204 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.3877551020408163 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.4285714285714284 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.46938775510204067 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.5510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.5918367346938773 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.6326530612244896 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.6734693877551019 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.7142857142857142 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.7959183673469385 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.8367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.8775510204081631 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.9183673469387754 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.9183673469387755 1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.9183673469387755 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.8775510204081632 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.8367346938775511 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.7959183673469388 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.7142857142857143 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.6734693877551021 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.6326530612244898 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.5918367346938775 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.5510204081632654 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.5102040816326531 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.4693877551020409 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.4285714285714286 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.3877551020408164 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.34693877551020413 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.30612244897959184 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.26530612244897966 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.22448979591836737 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.1836734693877552 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.1428571428571429 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.10204081632653073 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.061224489795918435 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 -0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.06122448979591821 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.1020408163265305 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.1428571428571428 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.18367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.22448979591836715 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.26530612244897944 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.30612244897959173 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.346938775510204 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.3877551020408163 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.4285714285714284 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.46938775510204067 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.5510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.5918367346938773 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.6326530612244896 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.6734693877551019 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.7142857142857142 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.7959183673469385 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.8367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.8775510204081631 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.9183673469387754 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8775510204081632 1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.9183673469387755 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.8775510204081632 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.8367346938775511 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.7959183673469388 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.7142857142857143 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.6734693877551021 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.6326530612244898 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.5918367346938775 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.5510204081632654 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.5102040816326531 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.4693877551020409 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.4285714285714286 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.3877551020408164 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.34693877551020413 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.30612244897959184 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.26530612244897966 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.22448979591836737 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.1836734693877552 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.1428571428571429 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.10204081632653073 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.061224489795918435 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 -0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.020408163265306145 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.06122448979591821 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.1020408163265305 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.1428571428571428 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.18367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.22448979591836715 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.26530612244897944 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.30612244897959173 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.346938775510204 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.3877551020408163 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.4285714285714284 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.46938775510204067 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.5510204081632653 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.5918367346938773 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.6326530612244896 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.6734693877551019 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.7142857142857142 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.7959183673469385 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.8367346938775508 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.8775510204081631 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.9183673469387754 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.8367346938775511 1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -1.0 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.9591836734693877 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.9183673469387755 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.8775510204081632 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.8367346938775511 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.7959183673469388 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.7551020408163265 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.7142857142857143 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.6734693877551021 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.6326530612244898 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.5918367346938775 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.5510204081632654 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.5102040816326531 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.4693877551020409 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.4285714285714286 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.3877551020408164 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.34693877551020413 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.30612244897959184 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.26530612244897966 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.22448979591836737 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.1836734693877552 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
0.0 -0.7959183673469388 -0.1428571428571429 1.0 1.0 0.5000000000000001 0.0 0.0 0.0
